ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,STRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84
"02","3","05","317","2018","02","10","2","3","5","2","0","1","1","0","0","0","0","0",564318.39150000003,5939298.96870000008,9.97190544600,53.59857006500
"02","3","05","317","2018","02","17","5","3","1","5","2","0","1","0","0","0","0","0",563745.20589999994,5939175.58750000037,9.96322025100,53.59753123200
"02","4","03","406","2018","02","14","4","2","6","7","0","0","1","1","0","0","0","0",564344.21039999998,5940141.79810000025,9.97246951300,53.60614159000
"02","3","05","317","2018","02","07","7","3","6","3","0","0","1","1","0","0","0","0",563913.80229999998,5939094.26319999993,9.96575075500,53.59677981900
"02","3","01","302","2018","02","09","2","3","5","7","0","0","1","0","1","0","0","1",563174.48699999996,5937403.91299999971,9.95423894000,53.58167778200
"02","3","05","317","2018","02","09","3","3","2","6","0","0","1","0","0","0","0","0",563756.46340000001,5939424.61050000042,9.96344125500,53.59976789500
"02","4","01","401","2018","03","07","4","2","5","3","0","1","1","0","0","0","0","1",564437.42310000001,5937670.46129999962,9.97336739900,53.58391966500
"02","3","05","317","2018","02","19","7","3","0","7","2","0","0","0","1","0","0","0",564006.68649999995,5939359.73010000028,9.96720853300,53.59915430000
"02","3","05","317","2018","03","11","2","3","1","5","0","0","1","0","1","0","0","0",563201.10170000000,5937524.99780000001,9.95466541000,53.58276280000
"02","3","01","302","2018","03","12","2","3","4","7","0","0","1","0","0","0","0","1",563022.04240000003,5937457.72989999969,9.95194751000,53.58217979200
"02","3","04","315","2018","03","17","2","3","2","6","0","0","1","0","0","0","0","1",564374.18130000005,5937408.84949999955,9.97235827800,53.58157626100
"02","4","02","403","2018","03","19","1","2","1","5","2","1","1","0","0","0","0","0",564456.86560000002,5938135.32249999978,9.97375707700,53.58809509600
"02","3","05","317","2018","03","10","6","3","0","7","0","1","1","0","0","0","0","0",563297.16680000001,5938996.82430000044,9.95641492000,53.59597893700
"02","4","01","402","2018","04","09","6","3","3","6","0","1","0","0","0","0","1","0",564156.87509999995,5937942.86099999957,9.96918622300,53.58640218900
"02","3","05","317","2018","04","07","6","3","0","7","0","1","0","0","0","0","0","0",563329.95990000002,5938050.20380000025,9.95671813900,53.58746743300
"02","3","05","317","2018","04","23","3","3","3","6","2","0","1","0","0","0","0","1",563639.32629999996,5939400.63810000010,9.96166654500,53.59956668600
"02","3","05","317","2018","04","17","7","3","2","6","0","0","1","0","0","0","0","1",562987.91310000001,5939308.85259999987,9.95180586700,53.59882047600
"02","4","02","405","2018","05","15","4","2","2","6","0","1","1","0","0","0","0","0",564374.17270000000,5939651.79530000035,9.97282107100,53.60173414800
"02","3","05","317","2018","05","15","2","3","5","3","0","1","0","0","0","0","1","0",563388.94270000001,5938191.15259999968,9.95763768800,53.58872705300
"02","3","05","317","2018","05","19","1","3","5","3","0","1","1","0","0","0","0","0",563768.64980000001,5939426.17640000023,9.96362569900,53.59978048600
"02","3","01","302","2018","05","17","1","3","1","5","0","0","1","0","1","0","0","0",563039.63069999998,5937451.38599999994,9.95221185900,53.58212066400
"02","3","05","317","2018","04","18","6","3","4","6","0","1","1","0","0","0","0","0",563902.67570000002,5938237.79540000018,9.96540717100,53.58908388200
"02","3","05","317","2018","04","16","6","3","5","3","0","1","1","0","0","0","0","0",562765.83999999997,5939953.49000000022,9.94858044400,53.60464065800
"02","3","05","317","2018","05","16","2","3","3","6","0","0","0","0","1","1","0","0",564000.46640000003,5939814.83220000006,9.96720799200,53.60324517000
"02","3","01","302","2018","05","17","3","3","2","6","0","0","1","0","0","0","0","0",563318.51260000002,5937360.48190000001,9.95640527600,53.58127008500
"02","3","05","317","2018","05","10","6","2","5","7","0","1","1","0","0","0","0","0",564250.74190000002,5938477.94770000037,9.97071420600,53.59119965200
"02","4","01","402","2018","05","15","4","3","0","7","0","0","0","0","0","0","1","0",564466.49210000003,5938141.55819999985,9.97390377100,53.58814995400
"02","3","05","317","2018","06","18","6","3","0","7","0","1","0","0","0","0","0","0",564009.77170000004,5938026.86940000020,9.96698158900,53.58717517200
"02","3","05","317","2018","06","12","6","3","5","2","0","1","1","0","0","0","0","0",562969.41229999997,5937486.86649999954,9.95115853200,53.58244797400
"02","3","05","317","2018","06","22","7","3","6","4","2","0","1","1","0","0","0","1",563184.03200000001,5939326.00899999961,9.95477243100,53.59895106000
"02","3","05","317","2018","06","09","5","3","5","3","0","1","1","0","0","0","0","0",562951.69299999997,5938137.84399999958,9.95102225800,53.58830063300
"02","3","06","318","2018","07","18","2","3","1","5","0","1","1","0","0","0","0","0",563676.20270000002,5940305.71260000020,9.96240861200,53.60769633400
"02","3","01","302","2018","07","23","7","3","0","1","2","1","0","0","0","0","0","0",562854.17760000005,5937479.02450000029,9.94941658500,53.58239131900
"02","3","05","317","2018","07","12","4","3","2","6","0","0","1","0","0","0","0","1",563339.19010000001,5939346.02550000045,9.95712072900,53.59911222600
"02","3","05","317","2018","08","06","4","3","3","6","0","0","1","0","1","0","0","0",563684.64700000000,5939835.38329999987,9.96244010800,53.60346834400
"02","4","01","401","2018","08","03","7","3","1","5","2","1","1","0","0","0","0","0",564454.92000000004,5937514.47499999963,9.97359944000,53.58251562700
"02","3","05","317","2018","07","07","4","3","5","3","0","1","1","0","0","0","0","0",563560.56499999994,5938210.46439999994,9.96023397800,53.58887983600
"02","3","05","317","2018","08","09","6","3","5","3","0","0","1","0","0","0","0","0",563705.09129999997,5939918.95940000005,9.96276610900,53.60421697800
"02","3","05","317","2018","08","13","4","3","6","7","0","1","0","0","0","0","1","0",562117.74840000004,5940167.88619999960,9.93883002000,53.60664472900
"02","3","05","317","2018","07","09","2","3","3","6","0","1","0","0","0","0","0","0",562768.21129999997,5938883.76180000044,9.94840089600,53.59502641800
"02","3","05","317","2018","09","16","2","3","5","2","0","1","0","0","0","0","0","0",563979.39379999996,5939641.92970000021,9.96685409300,53.60169382800
"02","3","05","317","2018","09","18","7","3","2","6","0","0","1","0","0","0","0","0",564274.20810000005,5939678.92850000039,9.97131624200,53.60199027000
"02","3","05","317","2018","08","08","3","3","2","2","0","0","0","0","0","0","1","0",563317.19869999995,5937519.05229999963,9.95641760500,53.58269536200
"02","3","01","302","2018","08","16","1","3","0","6","0","0","1","0","0","0","1","0",562829.58169999998,5937476.63410000037,9.94904463700,53.58237278300
"02","3","05","317","2018","08","12","7","3","1","7","0","1","1","0","0","0","0","1",563122.32709999999,5939619.03980000038,9.95389948500,53.60159204300
"02","3","05","317","2018","09","12","4","3","2","2","0","0","0","0","1","0","1","0",563197.36040000001,5940068.62500000000,9.95512436900,53.60562354100
"02","3","05","317","2018","09","19","5","3","3","6","0","0","1","0","0","0","0","0",564275.58400000003,5939308.29800000042,9.97126061400,53.59865916100
"02","3","05","317","2018","09","16","5","3","8","1","0","0","1","0","0","0","0","0",563220.86739999999,5940064.17750000022,9.95547868200,53.60558073500
"02","3","05","317","2018","09","16","5","3","5","3","0","0","1","0","1","0","0","0",563863.81629999995,5939844.46129999962,9.96514925900,53.60352812500
"02","3","05","317","2018","08","09","6","3","4","2","0","1","1","0","0","0","0","0",562770.65269999998,5938887.29320000019,9.94843849000,53.59505786400
"02","3","05","317","2018","09","10","6","3","0","5","0","1","1","0","0","0","0","0",563366.82250000001,5939667.48010000028,9.95760356100,53.60199788300
"02","3","05","317","2018","09","18","2","3","8","1","0","0","0","0","1","0","0","0",563872.48230000003,5939847.45249999966,9.96528081800,53.60355395200
"02","3","05","317","2018","10","08","1","3","8","1","0","0","1","0","0","0","0","0",562951.25989999995,5939265.52979999967,9.95124334000,53.59843552600
"02","4","01","402","2018","10","07","4","3","6","4","0","0","1","1","0","0","0","0",564356.31980000006,5938069.14300000016,9.97222470900,53.58751267600
"02","3","05","317","2018","10","18","2","3","2","6","2","0","1","0","0","0","1","0",562988.16159999999,5939309.81030000001,9.95180981500,53.59882905400
"02","3","05","317","2018","10","04","1","2","6","4","2","0","1","1","0","0","0","0",562969.20120000001,5937485.54110000003,9.95115507700,53.58243608700
"02","4","02","405","2018","10","07","4","3","3","2","0","1","0","0","0","0","1","0",564409.00470000005,5939280.57600000035,9.97327067200,53.59839363800
"02","3","05","317","2018","10","14","7","3","1","6","0","0","1","0","0","0","0","0",564326.47580000001,5939297.53930000030,9.97202729200,53.59855622600
"02","3","05","317","2018","11","06","4","2","5","3","2","1","1","0","0","0","0","0",562987.06810000003,5939305.59669999965,9.95179244200,53.59879131600
"02","3","05","317","2018","10","06","4","3","5","3","2","0","1","0","0","0","0","1",563863.59869999997,5939837.02350000013,9.96514444700,53.60346130700
"02","3","05","317","2018","10","17","2","3","1","6","2","0","1","0","0","0","0","0",562986.40099999995,5939303.02599999961,9.95178184400,53.59876829300
"02","3","05","317","2018","10","14","6","3","2","6","0","0","1","0","0","0","0","1",563822.50390000001,5939846.18680000026,9.96452537100,53.60354866600
"02","3","05","317","2018","11","15","4","3","0","7","0","0","0","0","1","0","0","0",562807.04319999996,5937474.44359999988,9.94870380200,53.58235579600
"02","3","01","302","2018","11","15","2","3","0","1","0","1","0","0","0","0","0","1",563259.66280000005,5937373.88860000018,9.95551922300,53.58139767600
"02","3","05","317","2018","11","16","2","3","2","6","1","0","1","0","0","0","0","1",563067.48950000003,5939667.51919999998,9.95308071900,53.60203434200
"02","3","05","317","2018","11","07","2","3","2","6","1","0","1","0","0","0","0","1",564383.25360000005,5939285.82610000018,9.97288269800,53.59844398600
"02","4","02","405","2018","12","15","2","3","3","6","0","0","1","0","0","0","1","1",564440.70519999997,5939648.23539999966,9.97382561300,53.60169397800
"02","3","05","317","2018","12","17","2","3","2","6","2","0","1","0","0","0","0","1",563217.87529999996,5939331.26590000000,9.95528482400,53.59899422400
"02","3","05","317","2018","12","13","2","3","2","6","0","0","1","0","0","0","0","0",563783.88729999994,5939427.30769999977,9.96385615300,53.59978879900
"02","3","05","317","2018","12","11","3","3","5","3","0","0","1","0","0","0","0","1",562761.24620000005,5939949.69749999978,9.94851026500,53.60460712400
"02","4","01","401","2018","12","08","3","2","3","7","0","0","1","0","1","0","1","1",564419.78599999996,5937494.69149999972,9.97306473700,53.58234214500
"02","3","05","317","2018","12","15","2","3","3","2","0","1","0","0","0","1","0","1",563288.11670000001,5937619.96810000017,9.95599884900,53.58360583300
"02","3","05","317","2018","12","11","2","3","0","7","0","1","0","0","0","0","0","1",563459.63930000004,5938360.35190000013,9.95873998100,53.59023914200
"02","3","05","317","2018","12","02","2","3","1","5","2","0","1","0","1","0","0","0",563673.00699999998,5938508.85570000019,9.96199332900,53.59154791500
"02","3","03","313","2018","01","01","2","2","9","1","2","0","1","0","0","0","0","1",564731.90610000002,5936942.81510000024,9.97766412400,53.57734386600
"02","4","01","401","2018","01","09","5","3","5","2","0","0","1","0","0","0","0","0",564833.76899999997,5937390.25820000004,9.97929528000,53.58135256300
"02","4","05","413","2018","01","08","3","3","2","6","0","0","1","0","0","0","1","0",565951.72030000004,5937696.68640000001,9.99624358700,53.58396709700
"02","3","03","314","2018","01","18","3","3","6","4","2","1","0","1","0","0","0","0",565424.72050000005,5936986.40380000044,9.98813532900,53.57764965000
"02","3","03","313","2018","02","18","3","3","3","6","2","1","1","0","0","0","0","0",565476.08089999994,5936962.58800000045,9.98890592300,53.57742920400
"02","3","03","314","2018","01","10","2","3","5","2","0","1","1","0","0","0","0","0",565140.01199999999,5937381.88430000003,9.98391849600,53.58123935700
"02","3","03","314","2018","01","12","2","3","4","2","0","0","1","0","0","0","0","1",565810.24040000001,5937215.34109999985,9.99400529400,53.57965892700
"02","4","01","401","2018","02","12","2","3","4","2","0","0","1","0","0","0","0","0",564692.17879999999,5937195.06969999988,9.97711648600,53.57961584100
"02","3","03","314","2018","02","07","6","3","4","2","0","1","1","0","0","0","0","0",565809.98899999994,5937212.25899999961,9.99400084800,53.57963125900
"02","4","01","401","2018","01","07","4","3","6","2","2","0","1","1","0","0","0","1",564832.53870000003,5937378.48529999983,9.97927425400,53.58124690900
"02","3","03","314","2018","02","09","4","3","5","3","0","1","1","0","0","0","0","0",564871.57869999995,5936983.93919999991,9.97978184600,53.57769620300
"02","4","05","413","2018","03","11","3","3","3","2","0","1","1","0","0","0","0","0",565943.46750000003,5937691.30929999985,9.99611780800,53.58391981000
"02","3","03","314","2018","02","08","4","3","5","3","0","1","1","0","0","0","0","0",565458.99399999995,5937391.31329999957,9.98873780600,53.58128438200
"02","3","03","314","2018","04","08","4","3","4","2","0","1","1","0","0","0","0","0",565540.48360000004,5937485.26800000016,9.98998821000,53.58211859500
"02","3","03","314","2018","03","15","2","3","6","4","0","0","0","1","0","0","1","0",565472.95050000004,5937098.53289999999,9.98888716400,53.57865136000
"02","3","03","314","2018","03","19","6","3","6","4","0","0","0","1","0","0","1","0",564713.93999999994,5936968.45999999996,9.97739813700,53.57757656000
"02","4","05","413","2018","03","08","2","3","1","5","0","1","1","0","0","0","0","0",566440.30480000004,5937202.10319999978,10.00351744400,53.57946052000
"02","3","03","313","2018","04","23","1","3","3","6","2","0","1","0","0","0","1","0",564756.20160000003,5936872.25889999978,9.97801637100,53.57670676200
"02","4","05","413","2018","04","17","6","3","4","6","0","1","0","0","0","0","0","0",566465.42119999998,5937044.83160000015,10.00386325100,53.57804391100
"02","3","03","314","2018","04","19","7","3","2","6","0","0","1","0","0","0","0","1",565285.67559999996,5937295.50370000023,9.98610027000,53.58044492400
"02","3","03","313","2018","04","12","4","3","1","6","0","0","1","0","0","0","0","0",564727.64540000004,5936949.57270000037,9.97760118500,53.57740512400
"02","3","03","314","2018","04","18","4","3","2","6","0","0","1","0","0","0","1","0",565825.46349999995,5937288.04169999994,9.99425052000,53.58031039100
"02","3","03","313","2018","04","17","3","3","2","6","0","0","1","0","1","0","0","0",564750.58950000000,5936970.60240000021,9.97795202300,53.57759129100
"02","3","03","314","2018","04","10","1","3","5","3","0","1","1","0","0","0","0","1",565405.89260000002,5937462.33899999969,9.98795074100,53.58192933000
"02","3","03","314","2018","04","18","7","3","6","4","0","0","1","1","0","0","0","0",564695.65029999998,5936991.59970000014,9.97712674000,53.57778677800
"02","3","03","314","2018","05","14","5","3","5","3","0","1","1","0","0","0","0","0",564832.76450000005,5936971.88609999977,9.97919321000,53.57759267800
"02","3","03","313","2018","05","17","2","3","5","3","0","1","1","0","0","0","0","0",565789.48410000000,5936995.54449999984,9.99364551500,53.57768617500
"02","3","03","314","2018","05","18","3","3","2","6","0","1","1","0","0","0","0","0",565440.54180000001,5937391.10929999966,9.98845909400,53.58128485100
"02","3","03","314","2018","04","08","6","3","5","2","0","1","1","0","0","0","0","0",565476.15520000004,5936991.10859999992,9.98891302700,53.57768551500
"02","3","03","314","2018","05","13","3","3","4","2","0","0","1","0","0","0","0","0",565283.90910000005,5937382.69269999955,9.98609183000,53.58122873000
"02","3","03","314","2018","06","23","6","3","5","3","2","1","1","0","0","0","0","1",565398.73400000005,5937471.08619999979,9.98784446200,53.58200883500
"02","3","03","313","2018","05","07","4","3","6","4","0","1","0","1","0","0","0","0",564937.75569999998,5936974.95340000000,9.98077931400,53.57760725700
"02","4","05","413","2018","05","14","1","3","6","3","0","1","0","1","0","0","0","0",566313.68559999997,5937360.10790000018,10.00163887300,53.58089656000
"02","3","03","314","2018","05","20","2","3","2","6","0","0","1","0","1","0","0","0",565157.68149999995,5937643.44170000032,9.98423995400,53.58358783600
"02","4","01","401","2018","05","20","4","3","4","7","0","0","1","0","1","0","0","0",564934.22970000003,5937753.06950000022,9.98088795800,53.58460080200
"02","4","05","413","2018","06","10","2","3","5","3","0","1","1","0","0","0","0","0",566315.30290000001,5937366.73429999966,10.00166470500,53.58095590800
"02","4","05","413","2018","06","08","7","3","6","6","0","1","0","1","0","0","0","0",565930.76049999997,5937683.03000000026,9.99592414300,53.58384700000
"02","3","03","314","2018","06","13","4","3","6","7","0","0","1","1","0","0","0","0",565366.82339999999,5937493.88960000034,9.98736730900,53.58221775300
"02","3","03","314","2018","06","17","6","3","3","6","0","0","1","0","0","0","1","0",565839.59750000003,5937635.34599999990,9.99453723800,53.58342990800
"02","3","03","314","2018","06","12","6","3","3","2","0","1","1","0","0","0","0","0",565273.62959999999,5937560.48610000033,9.98597377300,53.58282787700
"02","3","03","314","2018","06","22","5","3","5","3","2","0","1","0","0","0","0","0",565291.52040000004,5936989.20110000018,9.98612446800,53.57769138700
"02","3","03","313","2018","06","21","3","3","0","7","2","0","1","0","0","0","1","0",564736.87199999997,5936934.93900000025,9.97773748000,53.57727246900
"02","3","03","314","2018","06","10","3","3","5","2","0","1","1","0","0","0","0","0",566041.89879999997,5937097.16679999977,9.99747870400,53.57856775400
"02","3","03","314","2018","06","13","3","3","1","7","0","1","1","0","0","0","0","0",565904.99329999997,5937384.51370000001,9.99547193700,53.58116741600
"02","4","05","413","2018","07","09","1","3","1","5","0","1","1","0","0","0","0","0",565997.64489999996,5937467.25640000030,9.99688867200,53.58189938900
"02","3","03","314","2018","07","15","1","2","5","3","0","1","1","0","0","0","0","0",565509.16920000000,5937469.32799999975,9.98951193800,53.58197925100
"02","3","03","313","2018","07","09","6","3","5","2","0","1","1","0","0","0","0","0",564734.25509999995,5936761.89879999962,9.97766208200,53.57571763700
"02","3","03","313","2018","07","11","1","3","2","6","0","0","1","0","0","0","1","0",564914.01740000001,5936891.00949999969,9.98040338800,53.57685577100
"02","3","03","314","2018","06","01","7","2","8","1","2","0","1","0","0","0","0","0",565173.18850000005,5937632.17700000014,9.98447180500,53.58348467100
"02","4","01","401","2018","07","18","4","3","5","3","0","1","1","0","0","0","0","0",564731.13500000001,5937674.13080000039,9.97780415300,53.58391647100
"02","4","01","401","2018","07","07","3","3","3","2","0","1","1","0","0","0","0","0",565020.18299999996,5937743.42200000025,9.98218413800,53.58450344800
"02","4","05","413","2018","08","07","6","3","4","6","0","1","0","0","0","0","0","0",566435.09239999996,5937236.33129999973,10.00344601400,53.57976879400
"02","3","03","313","2018","08","18","5","3","0","5","0","1","1","0","0","0","0","0",564746.71909999999,5936809.88489999995,9.97786024300,53.57614736200
"02","3","03","314","2018","08","09","6","3","3","2","0","1","1","0","0","0","0","0",565569.10950000002,5937499.83949999977,9.99042359400,53.58224597300
"02","3","03","314","2018","08","19","3","3","5","3","0","1","1","0","0","0","0","0",565455.29090000002,5937390.44940000027,9.98868169900,53.58127708000
"02","3","03","314","2018","07","09","6","3","6","7","0","0","1","1","0","0","0","0",565294.24120000005,5937545.75700000022,9.98628198400,53.58269293800
"02","3","03","314","2018","08","18","5","3","3","6","0","1","1","0","0","0","0","0",566071.25540000002,5937126.22119999956,9.99792817400,53.57882517400
"02","4","05","413","2018","08","22","5","3","0","6","2","1","1","0","0","0","0","0",566425.73629999999,5937297.76979999989,10.00331779700,53.58032213700
"02","3","03","314","2018","08","13","6","3","0","7","0","1","1","0","0","0","0","0",564865.97600000002,5937316.01260000002,9.97976624800,53.58068131800
"02","3","03","314","2018","07","10","3","3","5","3","0","1","0","0","0","0","1","0",565442.47640000004,5937490.42320000008,9.98850913500,53.58217716400
"02","3","03","314","2018","09","15","5","3","6","4","0","0","1","1","0","0","0","0",565329.88089999999,5937520.28880000021,9.98681490900,53.58245961100
"02","3","03","314","2018","08","14","6","3","3","2","0","1","0","0","0","0","0","0",565168.77819999994,5937382.74639999960,9.98435311000,53.58124353200
"02","4","05","413","2018","09","18","4","3","2","6","0","0","1","0","0","0","0","0",565992.41579999996,5937723.20349999983,9.99686382500,53.58420029100
"02","3","03","314","2018","08","01","5","3","0","7","2","1","0","0","0","0","0","0",565912.56969999999,5937175.10580000002,9.99554213500,53.57928447500
"02","4","02","403","2018","09","14","6","3","5","3","0","1","1","0","0","0","0","0",564982.25980000000,5937824.75710000005,9.98162830700,53.58523912500
"02","3","03","314","2018","10","08","4","3","5","3","0","1","1","0","0","0","0","0",566072.79779999994,5937052.76840000041,9.99793591900,53.57816484600
"02","4","05","413","2018","10","16","3","3","2","6","0","0","1","0","0","0","0","0",565940.37029999995,5937689.29129999969,9.99607060400,53.58390206300
"02","4","05","413","2018","11","10","4","3","5","3","0","1","0","0","0","0","0","0",566185.49899999995,5937306.61890000012,9.99969165200,53.58043203700
"02","3","03","314","2018","11","09","4","3","5","3","0","0","1","0","0","0","0","0",565769.37399999995,5936852.66210000031,9.99331173200,53.57640458400
"02","4","01","401","2018","11","18","3","2","0","7","2","1","1","0","0","0","0","0",564684.30310000002,5937648.15180000011,9.97709145600,53.58368877000
"02","3","03","314","2018","11","09","4","3","2","6","0","0","1","0","1","0","0","0",565769.87419999996,5936868.35360000003,9.99332259100,53.57654554400
"02","3","03","314","2018","10","13","6","3","5","2","0","1","1","0","0","0","0","0",565252.46779999998,5937575.60840000026,9.98565733300,53.58296641800
"02","3","03","314","2018","11","08","2","3","5","3","0","1","1","0","0","0","0","1",565442.30790000001,5937492.96810000017,9.98850712400,53.58220005700
"02","4","05","413","2018","11","11","5","3","0","7","0","1","0","0","0","1","0","0",566448.06770000001,5937151.12689999957,10.00362382300,53.57900140400
"02","3","03","314","2018","11","14","4","3","4","2","0","1","1","0","0","0","0","0",564685.85210000002,5937016.00239999965,9.97698383400,53.57800730000
"02","3","03","314","2018","11","15","5","3","0","7","1","1","0","0","0","0","0","0",565256.17039999994,5937572.96250000037,9.98571269900,53.58294217800
"02","3","03","314","2018","12","19","6","3","1","5","2","1","1","0","0","0","0","1",565601.29000000004,5937313.21999999974,9.99087037500,53.58056476200
"02","3","03","314","2018","12","18","5","3","2","6","2","1","1","0","0","0","0","1",565289.43110000005,5937109.99469999969,9.98611818200,53.57877724600
"02","3","03","314","2018","12","17","2","3","3","2","2","1","1","0","0","0","0","1",565800.35230000003,5937224.73130000010,9.99385794700,53.57974455900
"02","3","03","314","2018","12","12","6","3","2","6","0","0","1","0","0","0","0","1",565392.63260000001,5937475.44629999995,9.98775322900,53.58204878100
"02","4","05","413","2018","12","18","3","3","1","5","2","1","1","0","0","0","0","0",566264.36289999995,5937350.51420000009,10.00089196300,53.58081657400
"02","4","01","401","2018","12","07","2","3","0","7","2","1","1","0","0","0","0","1",564815.19030000002,5937720.72240000032,9.97908333400,53.58432481800
"02","3","01","302","2018","01","17","6","3","1","7","2","1","1","0","0","0","0","0",563014.89190000005,5936930.23589999974,9.95173302300,53.57743989900
"02","3","01","302","2018","09","20","4","3","0","7","1","0","1","0","1","0","0","0",563001.88679999998,5936956.54569999967,9.95154194200,53.57767791600
"02","3","01","302","2018","08","15","4","3","1","6","0","0","1","0","1","0","0","0",562983.97679999995,5936992.56699999981,9.95127875000,53.57800380200
"02","3","06","318","2018","05","09","3","3","5","3","0","1","0","0","0","0","0","0",562071.23250000004,5942222.87310000043,9.93853664900,53.62511900500
"02","3","06","318","2018","05","21","6","3","9","1","1","0","1","0","0","0","0","0",564609.12500000000,5944645.80059999973,9.97740760000,53.64658724200
"02","3","07","319","2018","03","15","7","3","2","6","0","0","1","0","0","0","0","0",561497.85860000004,5944528.07529999968,9.93032403200,53.64590416200
"02","3","07","319","2018","04","09","5","3","2","6","0","0","1","0","0","0","0","0",561362.14339999994,5944012.76919999998,9.92816956800,53.64128889900
"02","3","06","318","2018","04","11","6","3","0","3","0","1","1","0","0","0","1","0",562019.20940000005,5942288.52109999955,9.93776324000,53.62571516700
"02","3","06","318","2018","05","08","4","3","4","2","0","0","1","0","0","0","0","0",563346.25240000000,5944740.34649999999,9.95832508200,53.64759136700
"02","3","07","319","2018","03","07","5","3","5","3","0","0","1","0","0","0","1","0",561348.29850000003,5943979.88470000029,9.92795369200,53.64099498000
"02","3","06","318","2018","01","13","3","3","5","2","0","1","1","0","0","0","0","0",562565.26139999996,5941640.46030000038,9.94588836400,53.61982591300
"02","3","07","319","2018","05","12","1","3","2","6","0","0","1","0","0","0","0","0",562368.18330000003,5944874.54310000036,9.94355764700,53.64891492900
"02","3","07","319","2018","03","15","3","3","2","6","0","0","1","0","0","0","0","0",562388.93610000005,5944878.69610000029,9.94387239900,53.64894977900
"02","3","06","318","2018","03","20","7","3","2","6","2","0","1","0","0","0","0","1",563289.83970000001,5944745.60309999995,9.95747285100,53.64764543600
"02","3","06","318","2018","02","15","4","3","5","3","0","1","1","0","0","0","0","0",563040.13610000000,5940895.11539999954,9.95291576600,53.61307036600
"02","3","06","318","2018","02","06","1","1","9","1","2","0","1","0","0","0","0","0",562398.73499999999,5941751.34200000018,9.94339334400,53.62084230500
"02","3","07","319","2018","03","14","2","3","3","3","0","0","1","0","0","1","0","0",561349.12919999997,5943981.83480000030,9.92796664000,53.64101240900
"02","3","07","319","2018","03","15","5","3","2","6","0","0","1","0","0","0","0","0",561575.75580000004,5944528.37750000041,9.93150233000,53.64589771600
"02","3","06","318","2018","03","05","1","3","8","1","2","0","1","0","0","0","0","1",562838.38760000002,5941417.42860000022,9.94997197300,53.61778877100
"02","3","07","319","2018","03","16","2","2","5","3","0","0","1","0","1","0","0","0",562231.22519999999,5944847.34729999956,9.94148049400,53.64868682300
"02","3","07","319","2018","03","12","6","3","2","6","0","0","1","0","0","0","0","0",561507.17729999998,5944647.80690000020,9.93048867200,53.64697912600
"02","3","06","318","2018","03","07","3","3","5","2","0","1","1","0","0","0","0","1",563319.77179999999,5940659.99189999979,9.95709430600,53.61092352700
"02","3","06","318","2018","05","06","4","3","5","3","0","1","0","0","0","0","1","0",562684.32259999996,5944954.02529999986,9.94835577500,53.64959146900
"02","3","06","318","2018","12","21","5","3","8","1","2","0","1","0","0","0","0","1",562077.10049999994,5942216.55599999987,9.93862410300,53.62506153600
"02","3","06","318","2018","08","13","6","3","0","7","0","1","0","0","0","0","1","0",563281.63399999996,5940691.03899999987,9.95652423900,53.61120716300
"02","3","06","318","2018","09","17","4","3","3","2","0","1","0","0","0","0","1","0",563064.56420000002,5940873.02359999996,9.95328049300,53.61286888100
"02","3","06","318","2018","12","07","4","3","2","2","1","0","1","0","0","0","0","1",563326.42209999997,5940654.91550000012,9.95719378000,53.61087710000
"02","3","06","318","2018","07","15","1","3","4","6","0","1","0","0","0","0","0","0",562707.94799999997,5944949.81020000018,9.94871230100,53.64955075600
"02","3","07","319","2018","06","23","2","3","3","6","2","0","1","0","0","0","1","0",561499.02179999999,5945162.97599999979,9.93046724200,53.65161004300
"02","3","07","319","2018","11","17","7","3","2","6","2","0","1","0","0","0","0","1",561412.74800000002,5944122.14190000016,9.92895650800,53.64226592500
"02","3","06","318","2018","11","17","6","3","2","6","2","0","1","0","0","0","0","1",562817.93550000002,5944912.69849999994,9.95036855700,53.64920403000
"02","3","07","319","2018","09","14","7","3","2","6","0","0","1","0","0","0","0","0",561309.53879999998,5943891.19390000030,9.92735001200,53.64020243300
"02","3","07","319","2018","06","10","7","3","2","6","0","0","1","0","1","0","0","0",561698.61170000001,5944610.83270000014,9.93337695600,53.64662429000
"02","3","06","318","2018","11","15","2","2","4","6","0","0","1","0","0","0","0","1",562441.93920000002,5941729.62090000045,9.94404208500,53.62064194200
"02","3","06","318","2018","12","16","3","3","2","6","2","0","1","0","0","0","0","0",563456.61580000003,5940444.39719999954,9.95911850900,53.60896936700
"02","3","07","319","2018","11","07","3","3","2","6","1","0","1","0","0","0","0","1",561852.23410000000,5944673.90130000003,9.93571316500,53.64717296500
"02","3","07","319","2018","08","11","5","3","2","6","0","0","1","0","0","0","1","0",561354.51370000001,5944036.13499999978,9.92805878700,53.64149978800
"02","3","06","318","2018","12","11","3","2","0","1","0","0","0","0","1","0","0","1",563341.67879999999,5944741.76389999967,9.95825619000,53.64760465900
