OBJECTID_1,OBJECTID,Admin0,Admin1,Admin2,Admin3,Year,Month,Day,DayofWeek,AccCategory,KindoCollision,TypeoAccident,LightingCond,RoadCondition,Bicycle,PassengerCar,Pedestrian,Motorcycle/Scooter,HGV,OtherAccidents,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84
5996,98680,2,1,11,129,2016,10,0,6,3,1,5,2,0,1,1,0,0,0,0,572394.46,5934581.94,10.09282478,53.55512526
5997,98681,2,7,16,717,2016,9,6,5,3,2,6,2,0,0,1,0,0,0,1,551106.6333,5930536.087,9.770853908,53.52126617
5998,98682,2,1,12,130,2016,10,16,6,3,3,7,0,1,0,1,0,0,0,0,572817.5255,5933040.035,10.09885081,53.54120973
5999,98683,2,7,4,705,2016,9,22,5,3,3,2,2,1,0,1,0,0,0,0,565581.4991,5922859.951,9.987546366,53.45067126
6000,98684,2,3,6,318,2016,10,15,3,3,0,7,0,0,0,0,0,1,0,0,563445.8356,5941734.384,9.959218363,53.62056409
6001,98685,2,7,13,714,2016,10,6,3,3,2,2,2,1,0,1,0,0,0,0,558978.32,5925106.94,9.888549092,53.47164685
6002,98686,2,1,3,108,2016,10,15,4,3,4,7,0,0,1,1,0,0,0,0,565506.9756,5934501.007,9.988856257,53.55530255
6003,98687,2,2,1,203,2016,10,14,1,3,2,6,0,1,0,1,0,0,0,0,562862.8796,5933765.159,9.948800663,53.54901251
6004,98688,2,3,3,314,2016,10,18,2,3,2,6,2,0,0,1,0,0,0,0,564711.2381,5936972.041,9.977358078,53.57760907
6005,98689,2,6,11,612,2016,10,13,6,3,4,6,0,0,0,0,0,0,1,0,572648.1052,5928247.524,10.09518326,53.49816291
6006,98690,2,5,11,519,2016,10,21,5,3,5,3,2,0,0,1,0,0,0,0,571712.5107,5946015.628,10.08516366,53.65797228
6007,98691,2,6,2,603,2016,10,12,7,3,2,6,0,0,0,1,0,0,0,0,580163.1877,5926441.054,10.20798669,53.48083723
6008,98692,2,1,12,130,2016,10,11,3,3,3,2,0,0,1,1,0,0,0,0,573279.9253,5932731.314,10.10575492,53.53837096
6009,98693,2,4,7,416,2016,10,15,6,3,5,7,0,0,0,1,0,0,0,1,567302.6798,5935249.671,10.0161198,53.56180377
6010,98694,2,5,17,525,2016,10,12,6,3,5,3,0,1,0,1,0,0,0,0,576509.0429,5946205.828,10.1577765,53.65900186
6011,98695,2,1,12,130,2016,10,16,5,3,5,3,0,0,1,1,0,0,0,0,573733.2349,5932391.314,10.11251359,53.53525197
6012,98696,2,7,9,710,2016,9,18,5,3,0,7,0,0,0,0,0,1,0,0,563469.1246,5923317.869,9.955834928,53.45504546
6013,98697,2,5,7,515,2016,10,9,4,3,5,2,0,0,0,1,0,0,0,0,570106.4934,5939060.073,10.05929911,53.59568088
6014,98698,2,4,8,420,2016,10,18,5,2,6,7,1,0,1,0,1,0,0,0,568454.4422,5936886.748,10.03386455,53.57636739
6015,98699,2,4,4,407,2016,10,11,3,3,2,2,0,0,0,1,0,0,0,0,565420.931,5939822.881,9.988672999,53.6031421
6016,98700,2,5,11,519,2016,10,15,3,3,0,3,0,1,1,1,0,0,0,0,572385.9054,5945823.008,10.09530664,53.65614848
6017,98701,2,5,11,519,2016,10,10,3,3,0,7,0,1,0,0,0,1,0,0,571772.1043,5945855.839,10.08602834,53.65652811
6018,98702,2,6,14,615,2016,10,14,7,3,6,3,0,0,0,1,1,0,0,0,578015.297,5925919.88,10.17549802,53.47647626
6019,98703,2,7,16,717,2016,10,19,5,3,5,3,2,1,0,1,0,0,0,0,554782.93,5929653.97,9.826144031,53.51296763
6020,98704,2,6,1,601,2016,9,16,5,3,2,6,0,0,0,1,0,0,0,0,580102.4853,5928004.387,10.20747117,53.49489566
6021,98705,2,5,9,517,2016,10,9,4,3,7,1,0,0,0,1,0,0,0,1,571262.0637,5943727.125,10.07782414,53.63746741
6022,98706,2,3,1,303,2016,10,11,3,2,6,4,0,0,0,1,1,0,0,0,562491.4924,5937028.653,9.943848847,53.57838703
6023,98707,2,5,3,510,2016,10,9,3,3,4,2,0,1,1,0,0,0,0,1,571466.3897,5935923.193,10.07912467,53.56730624
6024,98708,2,1,11,129,2016,10,13,3,3,5,3,0,0,1,1,0,0,0,0,572266.942,5933910.028,10.09074492,53.54910438
6025,98709,2,4,10,429,2016,10,1,1,3,6,2,2,1,0,1,1,0,0,0,568604.6894,5939231.991,10.03664902,53.59742462
6026,98710,2,1,13,131,2016,10,12,7,3,2,6,0,0,0,1,0,0,1,0,572347.6428,5929899.319,10.0910358,53.51304906
6027,98711,2,5,18,526,2016,10,17,3,3,6,6,0,0,1,0,1,0,0,0,576551.5431,5939817.384,10.15684794,53.601585
6028,98712,2,4,7,416,2016,10,18,5,3,0,7,2,0,1,0,0,0,0,0,567785.6227,5935416.155,10.023446,53.56323783
6029,98713,2,2,4,214,2016,10,13,6,3,5,2,0,0,0,1,0,0,0,0,560892.8681,5933395.163,9.918999154,53.54591935
6030,98714,2,3,8,320,2016,10,16,6,3,5,2,0,1,0,1,0,0,0,1,559227.6456,5941671.017,9.895441639,53.62048863
6031,98715,2,5,5,513,2016,10,17,5,3,0,7,0,1,0,0,0,1,0,0,574442.647,5938172.258,10.12459241,53.5871044
6032,98716,2,4,2,405,2016,10,7,5,3,3,6,0,0,0,1,0,0,1,0,565405.2358,5938863.547,9.988234589,53.59452235
6033,98717,2,4,11,430,2016,10,17,3,3,1,6,0,1,0,1,0,0,0,0,567862.4299,5942016.668,10.02604166,53.62254731
6034,98718,2,4,8,419,2016,10,21,7,3,6,4,2,1,1,0,1,0,0,0,567154.3151,5937013.763,10.01425952,53.57767694
6035,98719,2,6,14,615,2016,9,12,5,3,5,2,0,1,1,0,0,0,0,1,578142.3835,5925828.634,10.17738976,53.4756374
6036,98720,2,1,12,130,2016,10,15,7,3,0,7,0,1,1,1,0,0,0,0,572683.5117,5933136.843,10.09685138,53.5420983
6037,98721,2,5,9,517,2016,10,16,7,3,3,6,0,0,0,1,0,0,0,0,572514.6649,5944179.62,10.09687119,53.64136185
6038,98722,2,4,5,413,2016,10,18,7,3,1,5,1,0,0,1,0,0,0,0,566778.4006,5937196.536,10.008622,53.57936755
6039,98723,2,5,2,508,2016,10,14,3,3,6,4,0,0,1,1,1,0,0,0,572859.476,5937324.301,10.10048264,53.57970628
6040,98724,2,7,10,711,2016,10,5,5,3,0,1,2,1,0,0,0,1,0,0,562221.4146,5925686.729,9.937516406,53.47648446
6041,98725,2,5,18,526,2016,10,19,5,3,5,3,2,0,0,1,0,1,0,0,574549.9314,5940021.174,10.12665481,53.60370497
6042,98726,2,5,18,526,2016,10,10,4,3,4,6,0,1,1,0,0,0,0,1,576080.4028,5938618.575,10.14943715,53.59088026
6043,98727,2,4,10,427,2016,10,9,3,3,4,2,0,1,1,1,0,0,0,0,569098.4831,5938564.577,10.04396123,53.59136168
6044,98728,2,4,12,431,2016,10,7,2,3,0,7,0,0,0,0,0,0,0,1,566537.4068,5943290.702,10.00628387,53.63416721
6045,98729,2,1,16,136,2016,10,2,7,3,1,5,2,0,0,1,0,0,0,1,567644.2199,5930248.145,10.0201941,53.51681022
6046,98730,2,2,1,206,2016,10,6,6,3,1,1,2,1,1,1,0,0,0,0,563546.7947,5934924.533,9.959357212,53.55934986
6047,98731,2,1,15,134,2016,10,6,6,2,3,5,2,0,0,1,0,1,0,0,567604.1925,5931104.256,10.01977529,53.52450943
6048,98732,2,1,8,123,2016,9,17,5,3,2,2,1,0,1,1,0,0,0,0,570053.7773,5934530.331,10.05748635,53.55497902
6049,98733,2,4,5,408,2016,10,13,7,3,5,3,0,0,1,1,0,0,0,0,567811.8465,5939555.239,10.02474122,53.60043285
6050,98734,2,5,5,513,2016,9,17,5,3,4,6,0,0,0,1,0,1,0,0,574715.6699,5937993.168,10.12867316,53.58545612
6051,98735,2,2,1,203,2016,10,8,3,3,6,3,0,0,0,1,1,0,0,0,562549.8745,5933816.681,9.944087433,53.54951294
6052,98736,2,5,1,504,2016,10,12,4,3,6,4,0,1,0,1,1,0,0,0,569740.911,5936620.215,10.05323092,53.57380258
6053,98737,2,1,5,114,2016,10,8,4,3,5,3,0,1,1,1,0,0,0,0,566406.7607,5934740.622,10.00248754,53.55734296
6054,98738,2,3,6,318,2016,10,9,4,3,5,3,0,1,1,1,0,0,0,0,563879.3202,5943598.538,9.966153707,53.63726492
6055,98739,2,1,11,129,2016,10,10,4,3,2,6,0,0,0,1,0,0,0,0,572169.3746,5934488.794,10.08940619,53.55431915
6056,98740,2,4,13,432,2016,10,13,4,3,5,3,0,1,1,1,0,0,0,0,568045.1909,5948132.218,10.03014326,53.677484
6057,98741,2,3,2,312,2016,10,12,3,3,0,7,0,1,0,0,0,1,0,1,565438.8752,5936433.291,9.988233147,53.57267694
6058,98742,2,2,7,219,2016,10,22,2,3,9,1,2,1,0,1,0,0,0,0,559538.4491,5933388.325,9.898559665,53.5460132
6059,98743,2,1,4,111,2016,10,15,3,3,3,6,0,0,0,1,0,0,0,0,563729.5248,5933834.758,9.961893267,53.54953355
6060,98744,2,5,2,507,2016,10,23,7,3,1,6,2,0,0,1,0,0,0,1,570963.224,5936615.1,10.07168568,53.5735927
6061,98745,2,7,7,708,2016,10,17,5,3,2,6,0,1,0,1,0,0,0,0,565219.4963,5920150.151,9.981534658,53.42636202
6062,98746,2,5,7,515,2016,9,19,5,3,6,4,1,1,0,1,1,0,0,0,570712.051,5939670.612,10.06858573,53.60108642
6063,98747,2,1,8,123,2016,10,19,6,3,2,6,2,1,0,1,0,0,0,0,570012.5913,5935545.33,10.05709214,53.56410636
6064,98748,2,1,4,112,2016,10,18,6,3,5,3,1,0,1,1,0,0,0,0,563611.402,5933822.522,9.960108182,53.5494379
6065,98749,2,5,8,516,2016,9,18,5,3,2,7,1,1,0,1,0,1,0,0,569789.5132,5940168.605,10.05475865,53.60568555
6066,98750,2,2,1,201,2016,10,17,3,3,6,7,0,0,1,0,1,0,0,0,563170.4574,5933928.166,9.953475216,53.5504406
6067,98751,2,1,6,115,2016,10,9,3,3,2,6,0,1,0,1,0,0,0,0,566945.2022,5933634.757,10.01037777,53.54733595
6068,98752,2,1,20,141,2016,10,19,3,3,8,1,2,1,0,1,0,0,0,0,556902.1356,5932436.493,9.858604075,53.53775082
6069,98753,2,1,8,123,2016,10,14,1,3,4,2,0,0,0,1,0,0,0,0,570025.2918,5935585.583,10.05729289,53.56446643
6070,98754,2,6,1,601,2016,10,1,6,3,4,3,2,1,0,1,0,0,1,0,579320.624,5929896.455,10.19616679,53.51201757
6071,98755,2,5,1,504,2016,10,7,5,3,3,2,2,1,1,1,0,0,0,0,569970.368,5936116.908,10.05658278,53.56924879
6072,98756,2,4,10,428,2016,10,11,7,3,0,7,0,0,0,1,0,0,0,0,568694.515,5939246.991,10.03800938,53.59754766
6073,98757,2,5,17,525,2016,10,13,3,3,5,3,0,0,1,1,0,0,0,0,577132.6437,5945404.852,10.16701219,53.65171223
6074,98758,2,1,7,120,2016,10,10,2,3,1,6,0,0,0,1,0,0,0,0,568242.5072,5934723.597,10.03019171,53.55695451
