type_of_accident,lighting_conditions,road_conditions,impact_on_obstacle_next_to_the_road,location_innercity_extraurban,street_class,kind_of_accident,gender,feature_x,feature_y,day_of_week,vacation,month,hour_cat,age,casualty_age,casualty_gender,accident_categore,accident_severity
3,0,0,5,1,5.0,6,2.0,486361.7041,5881882.369,2,0,9,4,40,59,2.0,5.0,0.0
1,0,1,5,1,5.0,5,2.0,488170.8742,5880326.659,5,0,10,5,20,45,1.0,5.0,0.0
2,1,1,5,1,5.0,6,2.0,470008.5895,5894356.613,3,0,12,2,48,69,1.0,5.0,0.0
1,0,1,5,1,5.0,5,1.0,487211.2229,5881506.892000001,2,0,10,3,63,33,2.0,5.0,0.0
2,1,0,5,1,2.0,6,1.0,485947.6041,5881151.052999998,4,0,10,5,48,61,1.0,5.0,0.0
4,2,1,5,1,5.0,6,1.0,494696.5196,5881745.228999998,1,0,9,5,19,24,1.0,5.0,0.0
3,2,1,5,1,5.0,6,2.0,482851.5804,5886683.986000001,2,0,11,5,34,55,1.0,5.0,0.0
1,2,0,5,1,5.0,7,1.0,492315.4989,5879292.966,5,0,12,2,39,73,2.0,5.0,0.0
5,2,0,5,1,5.0,2,1.0,482546.7349,5887341.53,2,0,11,4,76,23,1.0,3.0,0.0
1,0,1,5,1,5.0,7,2.0,487864.1381,5877968.563999998,7,0,9,5,20,84,1.0,5.0,0.0
3,2,1,5,1,5.0,6,1.0,493522.6212,5880227.605,5,0,11,5,84,45,1.0,5.0,0.0
1,0,1,5,1,5.0,7,1.0,478433.5512,5891599.3160000015,4,0,11,4,61,76,1.0,5.0,0.0
4,2,1,5,1,5.0,6,1.0,484957.2577,5880843.119,3,0,11,5,64,43,1.0,3.0,0.0
0,0,0,5,1,5.0,7,2.0,487233.2772,5878801.408,4,0,5,4,65,43,1.0,3.0,0.0
3,2,1,5,1,4.0,6,1.0,486735.7842,5881917.228999998,1,0,11,1,23,42,1.0,5.0,0.0
0,0,1,5,1,5.0,7,1.0,480092.5813,5891074.798,2,0,11,3,71,45,1.0,5.0,0.0
3,2,0,5,1,2.0,6,1.0,486168.2995,5881636.135,5,0,11,5,70,70,2.0,5.0,0.0
3,1,1,5,1,2.0,6,1.0,483524.5212,5878575.045,3,0,11,2,30,35,1.0,5.0,0.0
3,0,1,5,1,5.0,6,1.0,493242.9155,5886388.323,5,0,11,4,54,34,1.0,5.0,0.0
3,0,0,5,1,5.0,6,1.0,485717.5276,5880607.631,6,0,12,3,52,24,1.0,5.0,0.0
1,2,1,5,1,5.0,7,2.0,489826.565,5879693.02,7,0,11,5,26,47,2.0,5.0,0.0
4,0,0,5,1,5.0,6,1.0,476028.1478,5891914.634,6,0,12,2,60,72,2.0,5.0,0.0
2,2,1,5,1,5.0,6,1.0,486528.0013,5880912.427999998,2,0,12,5,57,69,2.0,3.0,0.0
3,0,1,5,2,1.0,6,1.0,492228.1358,5876537.774,3,0,11,4,79,53,1.0,5.0,0.0
8,0,0,4,1,5.0,1,1.0,470660.329,5893650.332,7,0,11,4,83,45,1.0,5.0,0.0
2,1,1,5,2,2.0,7,1.0,482330.9529,5878215.674,4,0,11,2,45,28,2.0,5.0,0.0
3,1,1,5,2,1.0,6,1.0,484931.271,5879973.206,2,0,12,5,42,27,2.0,5.0,0.0
2,0,0,5,1,5.0,6,2.0,482638.5120000001,5878205.695,2,1,7,5,52,43,2.0,5.0,0.0
1,2,0,5,1,5.0,7,1.0,491771.4501,5881228.177,7,0,11,5,59,38,1.0,5.0,0.0
1,0,0,5,1,5.0,7,2.0,492477.6132,5879880.42,7,0,11,4,62,67,1.0,5.0,0.0
3,0,1,5,1,5.0,6,1.0,487455.4911,5881304.612000002,2,0,3,5,74,31,1.0,5.0,0.0
1,0,0,5,1,5.0,7,1.0,490166.3282,5881438.738,5,1,7,5,46,34,1.0,5.0,0.0
2,0,0,5,1,5.0,6,1.0,485912.8183,5881096.978999998,3,0,4,5,21,24,2.0,5.0,0.0
2,0,0,5,1,2.0,6,1.0,485947.55,5881173.186000002,2,1,8,5,32,37,1.0,5.0,0.0
0,0,0,1,1,2.0,7,1.0,485400.2768,5880162.9010000015,3,0,10,3,62,45,1.0,5.0,0.0
3,0,0,5,1,5.0,6,1.0,486895.7472,5880685.819,2,1,7,3,61,32,1.0,5.0,0.0
1,0,0,5,1,5.0,5,2.0,486810.5476,5879297.977999999,5,1,7,4,28,56,2.0,5.0,0.0
9,0,2,5,2,1.0,1,1.0,493999.5969,5881426.55,6,1,1,2,43,45,1.0,5.0,0.0
3,0,0,5,1,5.0,2,1.0,494245.6961,5878926.583,2,0,3,3,59,64,1.0,5.0,0.0
3,0,0,5,1,5.0,6,1.0,482609.3726,5878050.029,6,1,10,3,66,19,2.0,5.0,0.0
1,0,0,5,1,5.0,7,1.0,484503.6511,5881555.8429999985,7,0,8,4,31,49,1.0,5.0,0.0
1,2,1,5,1,5.0,7,2.0,473771.2636,5891932.753,2,0,1,5,49,26,2.0,5.0,0.0
3,0,0,5,1,5.0,6,1.0,489126.6678,5881480.312000001,3,0,10,3,47,50,1.0,5.0,0.0
1,0,1,5,1,5.0,7,2.0,493236.5743,5886668.865,1,0,4,4,20,66,2.0,5.0,0.0
2,0,0,5,1,5.0,6,1.0,492221.5324,5881058.804,3,0,5,4,36,74,2.0,5.0,0.0
2,0,0,5,2,1.0,6,1.0,490228.6394,5875314.103999998,3,0,3,5,29,43,1.0,5.0,0.0
3,0,1,5,1,5.0,6,2.0,497209.7059,5877471.727000001,6,0,4,4,49,31,1.0,5.0,0.0
2,0,0,5,1,5.0,6,2.0,474875.6529,5892518.097,2,0,8,3,53,46,1.0,5.0,0.0
3,0,0,5,1,2.0,6,1.0,486296.9013,5882357.342,4,0,5,4,66,39,1.0,5.0,0.0
3,1,0,5,1,5.0,6,1.0,496504.9648,5878731.165,5,0,1,5,54,43,1.0,5.0,0.0
2,0,0,5,1,5.0,6,1.0,487361.2729,5881358.266,3,1,8,3,41,44,2.0,5.0,0.0
1,0,0,5,1,5.0,7,2.0,491335.7294,5882974.971,7,0,3,5,78,29,1.0,5.0,0.0
2,0,1,5,1,2.0,6,1.0,486995.0702,5884483.844,6,0,2,4,59,64,1.0,5.0,0.0
0,0,0,5,1,5.0,7,1.0,491306.2839,5879392.719,3,0,2,4,32,44,1.0,5.0,0.0
1,0,0,5,1,5.0,7,1.0,492210.6452,5881837.3829999985,7,0,9,2,65,53,2.0,5.0,0.0
2,2,2,5,1,5.0,6,1.0,484982.3329,5881166.092,1,1,1,5,36,66,1.0,5.0,0.0
3,0,0,5,1,2.0,7,1.0,485582.2969,5879540.376,6,0,6,4,29,31,1.0,2.0,1.0
1,0,0,5,1,5.0,7,1.0,474552.8069,5893009.392000001,4,0,9,4,82,48,2.0,5.0,0.0
2,0,0,5,1,5.0,7,1.0,473250.3431,5892129.281,3,0,5,2,57,48,1.0,5.0,0.0
3,0,0,5,1,5.0,6,1.0,492134.7512,5879342.14,5,0,12,4,90,29,2.0,5.0,0.0
3,2,0,5,1,2.0,6,1.0,485276.7992,5879966.39,6,0,12,2,19,34,1.0,5.0,0.0
5,0,1,5,2,1.0,3,1.0,492080.3808,5876489.284,7,0,6,4,50,53,1.0,5.0,0.0
3,1,1,5,1,5.0,6,2.0,493038.7394,5878598.977999999,2,0,12,5,57,27,1.0,5.0,0.0
0,2,0,5,1,5.0,7,1.0,474758.0939,5893661.257,2,0,11,2,60,45,1.0,5.0,0.0
0,0,0,5,1,5.0,7,1.0,486940.8664,5881865.266,5,0,12,4,43,45,1.0,3.0,0.0
3,0,1,5,1,5.0,6,1.0,489815.0728,5877948.476,6,0,12,4,29,53,1.0,5.0,0.0
3,2,2,5,2,1.0,1,1.0,482181.9874,5888575.914,1,0,12,6,20,62,1.0,5.0,0.0
1,0,1,5,1,5.0,7,2.0,485960.5326,5881201.672,2,0,11,4,23,46,1.0,3.0,0.0
1,0,0,5,1,5.0,5,2.0,484858.754,5884354.911,4,0,12,3,74,73,1.0,5.0,0.0
1,0,1,5,1,5.0,7,1.0,487703.2402,5880093.642999998,2,0,12,2,52,45,1.0,5.0,0.0
2,0,1,5,1,5.0,6,1.0,481984.2984,5887367.071,6,1,10,3,54,27,2.0,5.0,0.0
3,2,1,5,1,2.0,6,1.0,490043.0523,5876193.107999999,5,0,11,5,36,37,1.0,5.0,0.0
5,0,0,5,1,5.0,7,2.0,471211.6705,5892512.886,4,0,8,4,53,39,1.0,5.0,0.0
5,0,0,5,1,5.0,2,2.0,488358.6147,5881112.116,3,0,3,2,45,54,2.0,3.0,0.0
3,0,0,5,1,5.0,6,1.0,487287.8562,5881446.516,2,1,7,5,51,64,2.0,5.0,0.0
5,2,0,5,1,5.0,6,1.0,488158.3646,5880969.923,7,0,2,5,30,53,2.0,5.0,0.0
1,0,0,5,1,5.0,7,1.0,487147.9191,5880346.66,4,1,7,4,53,40,1.0,5.0,0.0
3,0,0,5,1,5.0,6,1.0,489620.1252,5877431.624,7,1,7,5,49,45,1.0,5.0,0.0
5,0,0,5,1,5.0,3,1.0,488644.0715,5876850.002,4,1,4,3,43,35,2.0,3.0,0.0
2,0,0,5,1,5.0,6,1.0,486872.228,5880337.244,6,0,5,5,20,56,2.0,5.0,0.0
1,2,0,5,1,5.0,5,1.0,482412.1374,5878598.156,2,0,6,6,36,65,1.0,5.0,0.0
5,2,1,5,1,5.0,3,1.0,491970.6712,5879016.563999998,6,0,9,1,34,40,1.0,3.0,0.0
5,0,0,5,2,1.0,3,1.0,480890.9547,5891857.329,3,0,6,3,54,51,2.0,5.0,0.0
0,0,0,5,1,5.0,7,1.0,488826.4842,5881038.591,6,1,6,2,43,46,1.0,5.0,0.0
3,0,0,5,1,5.0,6,1.0,485697.5069,5882244.412000001,3,0,4,2,38,30,1.0,5.0,0.0
2,0,0,5,1,5.0,6,1.0,486378.6487,5882225.789,2,1,7,5,59,40,2.0,5.0,0.0
2,0,0,5,1,2.0,6,1.0,485566.1485,5880323.403,4,0,5,4,39,38,1.0,5.0,0.0
5,0,0,5,1,5.0,3,1.0,482609.1788,5878159.114,2,0,5,2,73,56,1.0,5.0,0.0
3,0,0,5,1,5.0,6,1.0,486774.816,5881841.937000001,3,0,4,4,64,36,1.0,5.0,0.0
3,0,0,5,1,5.0,6,1.0,486342.6245,5882291.7820000015,4,1,7,4,41,33,1.0,5.0,0.0
2,0,0,5,1,5.0,6,1.0,497232.5334,5877465.927,6,1,6,4,36,33,2.0,5.0,0.0
5,0,0,5,1,5.0,3,2.0,484809.9351,5883500.222,2,0,6,4,31,55,1.0,4.0,1.0
1,0,0,5,1,5.0,7,2.0,474558.0578,5892946.471,3,0,6,3,74,35,1.0,5.0,0.0
5,0,0,5,1,2.0,3,1.0,486473.9739,5878512.562000001,2,0,2,4,77,33,1.0,5.0,0.0
3,0,0,5,1,5.0,6,1.0,489656.1973,5881294.377,5,1,6,5,45,37,1.0,5.0,0.0
3,0,0,5,2,2.0,6,2.0,486249.745,5882811.09,3,1,7,5,28,23,1.0,5.0,0.0
1,0,0,5,1,5.0,7,2.0,490033.4383,5876466.209,5,1,3,3,51,68,2.0,5.0,0.0
0,0,0,1,1,5.0,1,2.0,471840.8826,5892907.26,7,0,1,4,71,46,1.0,5.0,0.0
3,0,0,5,1,5.0,6,1.0,488663.9677,5881298.172,4,1,7,4,44,69,1.0,5.0,0.0
2,0,0,5,1,5.0,2,1.0,486649.7511,5881037.725,6,1,7,5,24,21,1.0,5.0,0.0
1,0,0,5,1,5.0,5,2.0,486491.8815,5881414.123,4,1,7,2,56,33,1.0,5.0,0.0
2,0,0,5,1,5.0,6,1.0,482044.2101,5878783.048,4,0,5,5,33,51,1.0,5.0,0.0
0,0,0,0,1,5.0,7,1.0,485674.3224,5882201.963,5,1,7,4,31,46,1.0,5.0,0.0
3,0,0,5,1,2.0,6,2.0,486014.0445,5881322.299,4,0,4,2,50,40,1.0,5.0,0.0
2,0,0,5,1,5.0,6,2.0,488909.7938,5881392.677,3,0,5,4,49,53,1.0,5.0,0.0
2,0,0,5,1,5.0,6,1.0,492540.8466,5878754.966,6,1,6,5,47,52,1.0,3.0,0.0
3,0,0,5,1,2.0,6,2.0,484627.7486,5879128.7760000015,4,0,4,2,28,32,1.0,5.0,0.0
0,0,0,5,1,5.0,7,1.0,497266.3211,5876942.5989999985,5,0,6,4,25,71,1.0,5.0,0.0
3,0,1,5,1,2.0,6,2.0,487517.6493,5877846.942000002,2,0,8,5,53,44,1.0,5.0,0.0
1,0,1,5,1,5.0,7,1.0,487175.6385,5882830.128,6,0,6,4,31,39,1.0,5.0,0.0
3,0,0,5,1,5.0,6,1.0,485393.5093,5881924.2179999985,6,0,6,5,36,42,1.0,5.0,0.0
1,0,0,5,1,5.0,7,1.0,489038.3313,5880249.235,4,0,6,6,55,53,1.0,3.0,0.0
1,0,0,5,1,5.0,7,1.0,492947.2342,5877403.106000002,4,1,8,4,26,28,2.0,5.0,0.0
1,0,0,5,1,5.0,7,1.0,468061.7815,5895187.126,3,1,7,4,22,30,1.0,5.0,0.0
3,0,1,5,1,2.0,6,1.0,486338.9965,5881866.497,5,0,4,3,61,57,1.0,3.0,0.0
2,0,0,5,1,5.0,7,1.0,489901.9653,5875392.48,7,1,7,2,51,63,2.0,5.0,0.0
5,0,0,5,1,5.0,3,1.0,482658.2152,5878205.611000001,6,0,6,6,22,36,1.0,5.0,0.0
1,0,0,5,1,5.0,7,2.0,490431.8,5879415.096,2,1,7,5,27,30,1.0,5.0,0.0
5,0,0,5,1,5.0,3,1.0,490189.0283,5879491.228999998,3,0,6,1,59,35,1.0,4.0,1.0
5,0,0,5,1,5.0,3,1.0,487597.0554,5883586.254,2,1,4,4,54,57,1.0,5.0,0.0
3,2,0,5,1,5.0,3,1.0,489101.1607,5880834.22,6,0,11,5,24,55,1.0,5.0,0.0
3,2,1,5,2,5.0,6,2.0,489611.5077,5877410.89,3,0,1,5,20,24,2.0,5.0,0.0
3,0,0,5,1,5.0,6,1.0,486843.5566,5881202.141,5,0,5,4,19,69,1.0,5.0,0.0
5,0,0,5,1,5.0,3,1.0,483703.3375,5885450.745,1,1,7,4,56,53,1.0,5.0,0.0
3,0,0,5,1,5.0,6,1.0,483734.0105,5878775.381,6,1,7,4,60,48,1.0,5.0,0.0
0,0,0,5,1,5.0,7,2.0,488231.3526,5881092.789,2,0,5,5,41,46,1.0,5.0,0.0
1,0,0,5,1,5.0,7,2.0,482377.8994,5887171.335,3,1,8,5,26,52,2.0,3.0,0.0
9,0,0,3,2,1.0,1,1.0,486051.935,5885674.158,7,0,6,5,65,46,1.0,5.0,0.0
1,0,0,5,1,5.0,7,1.0,474564.5051,5892725.912000001,4,0,5,4,85,48,2.0,5.0,0.0
3,0,0,5,1,5.0,6,1.0,490857.6288,5883240.278,6,1,8,3,69,85,2.0,5.0,0.0
5,0,0,5,1,5.0,3,1.0,483691.1372,5885469.307999998,2,0,4,5,55,31,2.0,3.0,0.0
2,0,0,5,2,1.0,6,1.0,496162.7144,5875323.65,3,0,6,5,67,62,1.0,5.0,0.0
1,0,0,5,1,5.0,5,1.0,490826.1706,5880229.137999998,7,0,4,4,31,44,1.0,5.0,0.0
2,0,0,5,1,4.0,6,1.0,478819.546,5891382.404,4,0,8,2,60,46,1.0,2.0,1.0
9,2,1,3,2,2.0,1,1.0,490699.0539,5875536.872,2,0,12,6,40,46,1.0,5.0,0.0
3,0,0,5,1,2.0,6,1.0,490635.8141,5884066.493,5,0,8,4,38,29,1.0,5.0,0.0
2,1,1,5,1,5.0,6,1.0,484602.2611,5880334.467,4,0,12,4,47,52,2.0,5.0,0.0
5,1,1,4,1,5.0,2,2.0,491029.914,5883136.506,4,1,3,2,62,50,1.0,4.0,1.0
2,0,0,5,1,5.0,6,1.0,491180.4514,5880000.984,6,0,1,2,34,22,1.0,5.0,0.0
2,0,0,5,1,5.0,6,2.0,489994.6035,5875344.159,6,1,7,4,46,52,1.0,3.0,0.0
5,2,0,5,1,5.0,3,2.0,485680.7179,5878668.506,6,0,6,6,22,35,1.0,5.0,0.0
0,0,0,5,1,5.0,2,2.0,492733.4194,5879055.899,4,0,8,5,31,46,1.0,3.0,0.0
2,0,1,5,1,2.0,6,1.0,486067.4489,5881414.997,5,0,6,4,28,21,1.0,3.0,0.0
2,0,0,5,1,5.0,6,1.0,487257.0933,5875792.87,5,1,7,4,36,54,1.0,5.0,0.0
1,0,0,5,1,5.0,7,1.0,484103.5388,5880113.418,6,1,7,4,38,53,1.0,5.0,0.0
2,0,0,5,1,5.0,6,1.0,490964.0053,5880143.057,4,1,7,5,38,57,1.0,3.0,0.0
2,0,0,5,1,5.0,6,2.0,490299.5411,5881294.425,6,0,8,4,51,53,2.0,3.0,0.0
4,0,0,5,1,5.0,6,1.0,495695.9717,5882453.984,6,0,6,4,60,22,1.0,5.0,0.0
2,0,0,5,2,1.0,6,1.0,490809.6572,5875739.002,6,0,11,4,44,41,1.0,5.0,0.0
5,2,1,5,1,5.0,3,1.0,486893.8604,5879200.039,5,0,6,6,48,20,1.0,3.0,0.0
1,0,0,5,1,5.0,5,1.0,486342.7434,5879853.977000001,1,0,5,5,64,36,1.0,5.0,0.0
2,0,0,5,1,5.0,6,2.0,488811.519,5880073.807,2,0,5,4,34,52,1.0,5.0,0.0
3,0,0,5,1,5.0,6,1.0,482592.5096,5878032.592,1,0,8,5,31,24,1.0,5.0,0.0
1,2,1,5,1,5.0,5,1.0,475622.7629,5890910.176,5,1,8,5,79,61,1.0,5.0,0.0
3,0,0,5,1,5.0,6,1.0,493925.6068,5878919.855,1,0,8,4,49,31,1.0,3.0,0.0
5,0,1,5,1,5.0,3,2.0,497132.5225,5878662.182999998,3,0,8,4,42,57,1.0,5.0,0.0
1,0,0,5,1,5.0,7,2.0,491305.8896,5883134.3829999985,2,0,8,4,44,52,2.0,5.0,0.0
2,0,0,5,1,5.0,6,1.0,489876.2544,5877971.029,5,0,8,4,30,47,2.0,5.0,0.0
3,0,0,5,2,2.0,6,1.0,486309.9008,5883155.637,5,0,8,4,22,29,1.0,5.0,0.0
3,0,0,5,1,5.0,6,1.0,486800.7921,5884130.158,3,0,6,5,68,58,1.0,5.0,0.0
4,0,0,5,1,5.0,6,1.0,493662.4977,5878897.041,4,1,7,5,62,48,1.0,5.0,0.0
2,0,0,5,2,1.0,6,1.0,490812.0984,5875721.783,4,1,8,3,50,25,1.0,5.0,0.0
0,0,0,4,1,5.0,7,1.0,496500.5827,5876329.268999998,2,0,8,3,34,46,1.0,5.0,0.0
1,0,0,5,1,5.0,7,1.0,486613.4252,5879527.502,4,0,5,2,31,21,1.0,5.0,0.0
3,0,0,5,1,5.0,6,1.0,485431.0371,5882354.107999999,1,0,8,5,30,54,1.0,5.0,0.0
2,0,1,5,1,5.0,6,1.0,487586.7949,5876855.868,4,1,3,5,32,40,1.0,3.0,0.0
3,0,0,5,1,5.0,6,2.0,486271.8583,5882388.832,6,0,8,5,24,68,1.0,5.0,0.0
7,2,1,5,1,5.0,7,1.0,493697.2066,5883204.136,2,0,8,6,31,46,1.0,5.0,0.0
3,0,0,5,1,2.0,6,1.0,483115.9344,5878279.3089999985,2,0,5,5,53,31,1.0,5.0,0.0
2,0,0,5,1,5.0,6,1.0,485852.6146,5883190.272000001,5,1,8,2,31,47,1.0,5.0,0.0
8,0,1,1,1,5.0,1,1.0,487778.7337,5877727.123,7,0,8,3,62,46,1.0,5.0,0.0
2,0,0,5,1,5.0,6,2.0,491823.3166,5881458.597,2,0,6,4,66,49,1.0,5.0,0.0
3,0,0,5,1,5.0,1,1.0,486060.3646,5881830.176,3,1,7,2,22,70,1.0,5.0,0.0
2,0,0,5,1,5.0,6,1.0,488383.0791,5881572.275,6,0,8,5,29,47,2.0,5.0,0.0
1,0,0,5,1,5.0,5,1.0,486607.7077,5880145.997,6,0,8,4,48,45,1.0,5.0,0.0
3,0,0,5,2,2.0,6,1.0,485994.5373,5881276.284,2,0,8,3,55,58,1.0,5.0,0.0
1,0,0,5,1,5.0,5,2.0,490412.669,5880441.198,6,1,7,5,69,28,1.0,5.0,0.0
2,0,0,5,1,2.0,6,1.0,483021.9396,5878240.721,3,0,9,2,61,61,1.0,3.0,0.0
1,0,0,5,1,5.0,7,1.0,493300.781,5885962.438999998,5,0,8,5,83,38,2.0,5.0,0.0
3,0,0,5,1,5.0,6,1.0,485819.2321,5879242.248,4,0,4,4,44,56,1.0,5.0,0.0
2,0,0,5,2,2.0,7,1.0,487038.5796,5884522.399,4,0,5,4,55,23,1.0,5.0,0.0
3,0,0,5,2,1.0,6,2.0,492500.9368,5876593.0079999985,3,1,8,3,57,45,1.0,5.0,0.0
3,0,0,5,1,5.0,6,1.0,487100.1287,5882887.805,3,0,8,5,66,37,1.0,5.0,0.0
2,1,1,5,1,5.0,6,1.0,484446.4868,5884714.168,3,0,6,6,25,47,1.0,5.0,0.0
1,0,0,5,1,5.0,7,1.0,485937.0594,5883035.4070000015,5,1,8,4,34,33,1.0,5.0,0.0
2,0,1,5,1,2.0,2,2.0,480752.2247,5892198.9010000015,1,0,3,3,23,53,1.0,3.0,0.0
1,0,0,5,1,5.0,7,2.0,479851.1262,5891033.327000001,5,1,8,2,79,72,2.0,5.0,0.0
2,0,0,5,1,2.0,6,2.0,485990.0428,5881243.64,3,0,5,4,49,50,1.0,5.0,0.0
1,2,1,5,1,5.0,5,1.0,488156.06,5880409.637,5,0,4,6,28,71,1.0,5.0,0.0
1,2,0,5,1,5.0,7,1.0,486486.4525,5880430.187000001,3,0,2,5,44,40,1.0,5.0,0.0
3,0,0,5,1,5.0,6,1.0,487442.8912,5881313.637999998,5,0,4,5,24,21,1.0,5.0,0.0
2,0,0,5,1,5.0,6,1.0,482380.7417,5887172.777000002,5,0,5,4,56,53,1.0,5.0,0.0
2,2,1,5,1,5.0,6,1.0,488071.0515,5881154.094,6,0,12,5,18,49,1.0,5.0,0.0
3,0,1,5,1,5.0,6,2.0,486048.6544,5881838.375,7,0,4,4,47,66,1.0,5.0,0.0
1,0,0,5,1,5.0,5,1.0,487932.2694,5881164.312000001,2,0,2,4,61,60,1.0,5.0,0.0
5,0,0,5,1,5.0,7,2.0,487102.7899,5882786.654,6,0,12,4,22,70,1.0,5.0,0.0
5,0,1,5,1,5.0,3,1.0,492388.6032,5880236.024,4,1,3,2,44,28,1.0,5.0,0.0
1,0,0,5,1,5.0,5,1.0,490915.0061,5880183.037000001,2,0,5,3,40,32,1.0,5.0,0.0
5,0,0,5,1,5.0,3,1.0,471208.6075,5892514.097999998,6,1,12,4,49,49,1.0,5.0,0.0
2,0,0,5,2,2.0,6,1.0,486304.8489,5883126.9920000015,6,0,3,4,38,71,2.0,3.0,0.0
3,0,0,5,1,5.0,6,2.0,490329.2343,5880018.061000002,5,1,3,2,45,55,2.0,5.0,0.0
2,2,1,5,1,5.0,6,1.0,490269.8797,5879811.501,2,0,1,5,24,40,1.0,5.0,0.0
1,0,1,5,1,5.0,5,1.0,488524.1768,5881215.626,4,0,12,3,75,60,2.0,5.0,0.0
1,2,0,5,1,5.0,7,2.0,486760.3347,5879355.965,2,0,5,1,56,46,1.0,6.0,1.0
3,2,1,5,1,2.0,6,1.0,487655.3217,5877784.299,4,0,12,5,58,26,1.0,5.0,0.0
0,0,0,4,1,5.0,7,1.0,487353.2232,5878660.285,2,0,6,3,59,46,1.0,5.0,0.0
2,2,0,5,1,5.0,6,1.0,489364.5018,5876862.855,6,0,11,6,28,53,1.0,5.0,0.0
1,0,0,5,1,5.0,7,1.0,487770.5647,5881268.2,4,0,12,4,62,53,2.0,6.0,1.0
2,0,0,5,1,5.0,6,1.0,486817.6224,5881705.966,4,0,1,3,37,42,1.0,5.0,0.0
9,2,1,4,1,5.0,1,1.0,471331.7686,5893653.531,3,0,10,5,19,46,1.0,5.0,0.0
3,0,1,5,1,5.0,6,1.0,489601.4853,5880652.666,5,0,1,4,46,33,1.0,5.0,0.0
1,0,0,5,1,5.0,6,1.0,489485.5069,5881573.087,1,0,6,4,53,64,2.0,5.0,0.0
8,2,1,3,1,5.0,1,1.0,492273.8642,5877890.213,2,1,12,2,22,45,1.0,5.0,0.0
5,0,1,5,1,2.0,3,1.0,486055.0921,5881833.868,2,0,1,2,29,50,1.0,5.0,0.0
0,0,0,5,1,5.0,7,1.0,490479.2228,5882180.103999998,6,0,3,2,49,46,1.0,5.0,0.0
2,2,1,5,1,5.0,2,1.0,494377.2862,5880189.631,4,0,2,1,34,51,2.0,3.0,0.0
5,0,0,5,1,5.0,3,2.0,481798.6916,5876626.12,3,0,2,4,56,32,1.0,5.0,0.0
1,0,0,5,1,5.0,5,1.0,497444.4063,5878075.325,2,0,6,3,55,63,1.0,5.0,0.0
3,0,0,5,1,2.0,6,1.0,487828.9937,5877544.125,6,0,6,4,48,47,1.0,5.0,0.0
3,0,0,5,1,2.0,6,2.0,484231.7033,5879032.903,2,0,3,5,30,22,1.0,5.0,0.0
0,2,0,5,2,1.0,1,1.0,493743.5388,5876477.227999999,4,0,3,6,43,46,1.0,5.0,0.0
3,0,0,5,1,5.0,6,1.0,483810.5148,5885275.8670000015,7,0,12,4,56,30,1.0,5.0,0.0
3,0,0,5,1,2.0,6,1.0,490106.3304,5884672.392000001,4,1,3,5,63,64,1.0,5.0,0.0
3,2,1,5,1,5.0,2,1.0,486934.0436,5882688.444,5,0,1,5,65,39,1.0,5.0,0.0
2,0,1,5,1,5.0,6,2.0,487499.4219,5881302.404,3,0,1,3,40,78,1.0,5.0,0.0
2,0,0,5,1,5.0,6,1.0,487890.3288,5878035.227000001,5,0,6,5,38,42,1.0,5.0,0.0
3,2,1,5,1,5.0,6,1.0,488244.4326,5881088.22,7,0,6,6,31,26,1.0,5.0,0.0
3,2,1,4,1,5.0,2,1.0,491349.4392,5882432.548,5,1,1,6,46,49,1.0,5.0,0.0
1,2,1,5,1,5.0,5,1.0,471316.4777,5894122.039,1,0,1,5,50,45,1.0,5.0,0.0
1,0,0,5,1,5.0,7,1.0,492356.5702,5878935.102000001,6,0,3,4,45,33,1.0,5.0,0.0
1,0,1,5,1,5.0,7,1.0,487862.5234,5881989.307999998,1,0,2,4,55,47,1.0,5.0,0.0
2,2,0,5,1,5.0,6,1.0,488161.8581,5875853.051,6,0,1,5,65,88,2.0,3.0,0.0
1,2,0,5,1,5.0,7,1.0,482896.7382,5886618.123,6,1,12,5,18,49,1.0,5.0,0.0
0,0,0,4,1,5.0,7,1.0,487618.7812,5881140.706,6,0,6,3,30,46,1.0,5.0,0.0
0,0,0,5,1,5.0,7,2.0,481102.841,5891959.68,4,1,12,4,40,43,1.0,3.0,0.0
0,0,0,5,1,5.0,7,2.0,488173.5959,5880404.195,5,1,7,4,39,45,1.0,3.0,0.0
2,0,0,5,1,5.0,6,2.0,484455.3681,5884706.595,3,0,6,5,25,22,1.0,5.0,0.0
0,0,1,4,1,5.0,7,1.0,484922.4061,5879241.977999999,3,0,2,3,50,46,1.0,5.0,0.0
2,0,0,5,2,1.0,6,2.0,492961.8271,5876612.543,5,1,3,4,41,25,1.0,5.0,0.0
3,0,1,5,1,5.0,7,1.0,486910.6675,5881768.779,2,0,1,3,43,22,1.0,5.0,0.0
2,0,0,5,2,5.0,6,1.0,492227.0014,5877889.162000001,4,0,4,5,25,53,2.0,5.0,0.0
5,0,0,5,1,5.0,3,1.0,490305.2981,5881476.001,5,0,2,4,37,79,1.0,5.0,0.0
1,1,0,5,1,5.0,5,2.0,484261.5283,5882944.709,6,0,4,6,19,24,1.0,5.0,0.0
1,0,0,5,1,5.0,6,2.0,490063.7668,5884693.807999998,1,0,4,5,39,72,1.0,3.0,0.0
1,0,0,5,1,5.0,7,1.0,482721.1832,5886874.517000001,3,0,2,4,71,34,1.0,5.0,0.0
